"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Edat any a any","Nombre"
2015,2,"Eixample",6,"la Sagrada Família","Home","58 anys",269
2015,2,"Eixample",7,"la Dreta de l'Eixample","Home","58 anys",255
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","58 anys",214
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","58 anys",349
2015,2,"Eixample",10,"Sant Antoni","Home","58 anys",197
2015,3,"Sants-Montjuïc",11,"el Poble Sec","Home","58 anys",179
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","58 anys",10
2015,3,"Sants-Montjuïc",13,"la Marina de Port","Home","58 anys",175
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","58 anys",50
2015,3,"Sants-Montjuïc",15,"Hostafrancs","Home","58 anys",93
2015,3,"Sants-Montjuïc",16,"la Bordeta","Home","58 anys",120
2015,3,"Sants-Montjuïc",17,"Sants - Badal","Home","58 anys",161
2015,3,"Sants-Montjuïc",18,"Sants","Home","58 anys",224
2015,4,"Les Corts",19,"les Corts","Home","58 anys",271
2015,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","58 anys",132
2015,4,"Les Corts",21,"Pedralbes","Home","58 anys",55
2015,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","58 anys",42
2015,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","58 anys",119
2015,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","58 anys",78
2015,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","58 anys",139
2015,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","58 anys",267
2015,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","58 anys",138
2015,6,"Gràcia",28,"Vallcarca i els Penitents","Home","58 anys",95
2015,6,"Gràcia",29,"el Coll","Home","58 anys",33
2015,6,"Gràcia",30,"la Salut","Home","58 anys",66
2015,6,"Gràcia",31,"la Vila de Gràcia","Home","58 anys",231
2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","58 anys",187
2015,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","58 anys",159
2015,7,"Horta-Guinardó",34,"Can Baró","Home","58 anys",62
2015,7,"Horta-Guinardó",35,"el Guinardó","Home","58 anys",182
2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","58 anys",56
2015,7,"Horta-Guinardó",37,"el Carmel","Home","58 anys",132
2015,7,"Horta-Guinardó",38,"la Teixonera","Home","58 anys",56
2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","58 anys",38
2015,7,"Horta-Guinardó",40,"Montbau","Home","58 anys",30
2015,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","58 anys",38
2015,7,"Horta-Guinardó",42,"la Clota","Home","58 anys",1
2015,7,"Horta-Guinardó",43,"Horta","Home","58 anys",148
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","58 anys",129
2015,8,"Nou Barris",45,"Porta","Home","58 anys",122
2015,8,"Nou Barris",46,"el Turó de la Peira","Home","58 anys",71
2015,8,"Nou Barris",47,"Can Peguera","Home","58 anys",11
2015,8,"Nou Barris",48,"la Guineueta","Home","58 anys",84
2015,8,"Nou Barris",49,"Canyelles","Home","58 anys",46
2015,8,"Nou Barris",50,"les Roquetes","Home","58 anys",81
2015,8,"Nou Barris",51,"Verdun","Home","58 anys",38
2015,8,"Nou Barris",52,"la Prosperitat","Home","58 anys",136
2015,8,"Nou Barris",53,"la Trinitat Nova","Home","58 anys",48
2015,8,"Nou Barris",54,"Torre Baró","Home","58 anys",11
2015,8,"Nou Barris",55,"Ciutat Meridiana","Home","58 anys",41
2015,8,"Nou Barris",56,"Vallbona","Home","58 anys",9
2015,9,"Sant Andreu",57,"la Trinitat Vella","Home","58 anys",45
2015,9,"Sant Andreu",58,"Baró de Viver","Home","58 anys",20
2015,9,"Sant Andreu",59,"el Bon Pastor","Home","58 anys",54
2015,9,"Sant Andreu",60,"Sant Andreu","Home","58 anys",348
2015,9,"Sant Andreu",61,"la Sagrera","Home","58 anys",189
2015,9,"Sant Andreu",62,"el Congrés i els Indians","Home","58 anys",100
2015,9,"Sant Andreu",63,"Navas","Home","58 anys",143
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","58 anys",220
2015,10,"Sant Martí",65,"el Clot","Home","58 anys",155
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","58 anys",89
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","58 anys",80
2015,10,"Sant Martí",68,"el Poblenou","Home","58 anys",172
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","58 anys",59
2015,10,"Sant Martí",70,"el Besòs i el Maresme","Home","58 anys",124
2015,10,"Sant Martí",71,"Provençals del Poblenou","Home","58 anys",110
2015,10,"Sant Martí",72,"Sant Martí de Provençals","Home","58 anys",137
2015,10,"Sant Martí",73,"la Verneda i la Pau","Home","58 anys",160
2015,1,"Ciutat Vella",1,"el Raval","Home","59 anys",199
2015,1,"Ciutat Vella",2,"el Barri Gòtic","Home","59 anys",72
2015,1,"Ciutat Vella",3,"la Barceloneta","Home","59 anys",90
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","59 anys",100
2015,2,"Eixample",5,"el Fort Pienc","Home","59 anys",196
2015,2,"Eixample",6,"la Sagrada Família","Home","59 anys",323
2015,2,"Eixample",7,"la Dreta de l'Eixample","Home","59 anys",235
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","59 anys",215
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","59 anys",318
2015,2,"Eixample",10,"Sant Antoni","Home","59 anys",191
2015,3,"Sants-Montjuïc",11,"el Poble Sec","Home","59 anys",207
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","59 anys",12
2015,3,"Sants-Montjuïc",13,"la Marina de Port","Home","59 anys",188
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","59 anys",59
2015,3,"Sants-Montjuïc",15,"Hostafrancs","Home","59 anys",88
2015,3,"Sants-Montjuïc",16,"la Bordeta","Home","59 anys",115
2015,3,"Sants-Montjuïc",17,"Sants - Badal","Home","59 anys",128
2015,3,"Sants-Montjuïc",18,"Sants","Home","59 anys",249
2015,4,"Les Corts",19,"les Corts","Home","59 anys",301
2015,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","59 anys",145
2015,4,"Les Corts",21,"Pedralbes","Home","59 anys",51
2015,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","59 anys",24
2015,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","59 anys",130
2015,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","59 anys",91
2015,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","59 anys",136
2015,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","59 anys",236
2015,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","59 anys",160
2015,6,"Gràcia",28,"Vallcarca i els Penitents","Home","59 anys",83
2015,6,"Gràcia",29,"el Coll","Home","59 anys",45
2015,6,"Gràcia",30,"la Salut","Home","59 anys",58
2015,6,"Gràcia",31,"la Vila de Gràcia","Home","59 anys",227
2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","59 anys",185
2015,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","59 anys",158
2015,7,"Horta-Guinardó",34,"Can Baró","Home","59 anys",37
2015,7,"Horta-Guinardó",35,"el Guinardó","Home","59 anys",168
2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","59 anys",54
2015,7,"Horta-Guinardó",37,"el Carmel","Home","59 anys",154
2015,7,"Horta-Guinardó",38,"la Teixonera","Home","59 anys",62
2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","59 anys",27
2015,7,"Horta-Guinardó",40,"Montbau","Home","59 anys",17
2015,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","59 anys",30
2015,7,"Horta-Guinardó",42,"la Clota","Home","59 anys",4
2015,7,"Horta-Guinardó",43,"Horta","Home","59 anys",151
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","59 anys",132
2015,8,"Nou Barris",45,"Porta","Home","59 anys",111
2015,8,"Nou Barris",46,"el Turó de la Peira","Home","59 anys",78
2015,8,"Nou Barris",47,"Can Peguera","Home","59 anys",11
2015,8,"Nou Barris",48,"la Guineueta","Home","59 anys",80
2015,8,"Nou Barris",49,"Canyelles","Home","59 anys",61
2015,8,"Nou Barris",50,"les Roquetes","Home","59 anys",74
2015,8,"Nou Barris",51,"Verdun","Home","59 anys",64
2015,8,"Nou Barris",52,"la Prosperitat","Home","59 anys",125
2015,8,"Nou Barris",53,"la Trinitat Nova","Home","59 anys",42
2015,8,"Nou Barris",54,"Torre Baró","Home","59 anys",14
2015,8,"Nou Barris",55,"Ciutat Meridiana","Home","59 anys",36
2015,8,"Nou Barris",56,"Vallbona","Home","59 anys",4
2015,9,"Sant Andreu",57,"la Trinitat Vella","Home","59 anys",45
2015,9,"Sant Andreu",58,"Baró de Viver","Home","59 anys",18
2015,9,"Sant Andreu",59,"el Bon Pastor","Home","59 anys",49
2015,9,"Sant Andreu",60,"Sant Andreu","Home","59 anys",346
2015,9,"Sant Andreu",61,"la Sagrera","Home","59 anys",187
2015,9,"Sant Andreu",62,"el Congrés i els Indians","Home","59 anys",81
2015,9,"Sant Andreu",63,"Navas","Home","59 anys",125
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","59 anys",198
2015,10,"Sant Martí",65,"el Clot","Home","59 anys",198
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","59 anys",81
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","59 anys",68
2015,10,"Sant Martí",68,"el Poblenou","Home","59 anys",162
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","59 anys",48
2015,10,"Sant Martí",70,"el Besòs i el Maresme","Home","59 anys",151
2015,10,"Sant Martí",71,"Provençals del Poblenou","Home","59 anys",97
2015,10,"Sant Martí",72,"Sant Martí de Provençals","Home","59 anys",139
2015,10,"Sant Martí",73,"la Verneda i la Pau","Home","59 anys",150
2015,1,"Ciutat Vella",1,"el Raval","Home","60 anys",169
2015,1,"Ciutat Vella",2,"el Barri Gòtic","Home","60 anys",71
2015,1,"Ciutat Vella",3,"la Barceloneta","Home","60 anys",76
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","60 anys",97
2015,2,"Eixample",5,"el Fort Pienc","Home","60 anys",181
2015,2,"Eixample",6,"la Sagrada Família","Home","60 anys",283
2015,2,"Eixample",7,"la Dreta de l'Eixample","Home","60 anys",250
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","60 anys",202
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","60 anys",297
2015,2,"Eixample",10,"Sant Antoni","Home","60 anys",205
2015,3,"Sants-Montjuïc",11,"el Poble Sec","Home","60 anys",186
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","60 anys",7
2015,3,"Sants-Montjuïc",13,"la Marina de Port","Home","60 anys",151
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","60 anys",62
2015,3,"Sants-Montjuïc",15,"Hostafrancs","Home","60 anys",90
2015,3,"Sants-Montjuïc",16,"la Bordeta","Home","60 anys",102
2015,3,"Sants-Montjuïc",17,"Sants - Badal","Home","60 anys",127
2015,3,"Sants-Montjuïc",18,"Sants","Home","60 anys",222
