,District Name,Weekday,Month,Day,Part of the day,Mild injuries,Serious injuries,Victims,Vehicles involved
3506,Gràcia,Thursday,August,17,Afternoon,1,0,1,2
3507,Gràcia,Tuesday,June,6,Afternoon,1,0,1,1
3508,Gràcia,Monday,November,27,Afternoon,1,0,1,1
3509,Gràcia,Thursday,July,13,Morning,1,0,1,2
3510,Gràcia,Thursday,November,23,Afternoon,1,1,2,1
3512,Gràcia,Monday,November,6,Afternoon,1,0,1,2
3513,Gràcia,Friday,June,30,Night,3,0,3,2
3514,Gràcia,Friday,February,24,Afternoon,1,0,1,2
3515,Gràcia,Thursday,February,23,Afternoon,1,0,1,2
3516,Gràcia,Sunday,October,8,Night,0,0,0,7
3517,Gràcia,Wednesday,August,23,Afternoon,1,0,1,2
3518,Gràcia,Wednesday,June,28,Afternoon,1,0,1,2
3519,Gràcia,Thursday,March,16,Afternoon,1,0,1,3
3521,Gràcia,Thursday,September,21,Morning,4,0,4,4
3522,Gràcia,Monday,July,10,Afternoon,2,0,2,3
3523,Gràcia,Tuesday,July,18,Afternoon,1,0,1,2
3524,Gràcia,Monday,January,9,Morning,1,0,1,3
3525,Gràcia,Friday,May,26,Afternoon,1,0,1,2
3526,Gràcia,Wednesday,June,14,Afternoon,0,0,0,2
3527,Gràcia,Monday,July,24,Afternoon,2,0,2,2
3528,Gràcia,Monday,January,16,Afternoon,2,0,2,1
3529,Gràcia,Wednesday,June,21,Morning,1,0,1,3
3530,Gràcia,Friday,March,31,Morning,1,0,1,2
3531,Gràcia,Friday,February,17,Afternoon,1,0,1,2
3532,Gràcia,Monday,September,4,Afternoon,1,0,1,2
3533,Gràcia,Friday,June,16,Afternoon,1,0,1,2
3534,Gràcia,Sunday,October,1,Morning,1,0,1,2
3535,Gràcia,Sunday,April,9,Afternoon,1,0,1,1
3536,Gràcia,Wednesday,August,2,Afternoon,1,0,1,2
3537,Gràcia,Saturday,May,6,Morning,1,0,1,1
3538,Gràcia,Wednesday,January,18,Morning,1,0,1,1
3539,Gràcia,Thursday,August,31,Morning,1,0,1,1
3540,Gràcia,Wednesday,April,5,Afternoon,1,0,1,1
3541,Gràcia,Wednesday,May,3,Morning,0,1,1,1
3542,Gràcia,Tuesday,April,4,Afternoon,0,0,0,1
3543,Gràcia,Friday,July,21,Afternoon,1,0,1,2
3544,Gràcia,Sunday,August,20,Afternoon,2,0,2,4
3545,Gràcia,Sunday,October,8,Afternoon,1,0,1,2
3546,Gràcia,Saturday,December,9,Afternoon,2,0,2,2
3547,Gràcia,Saturday,April,1,Afternoon,0,0,0,1
3548,Gràcia,Saturday,May,13,Night,1,0,1,2
3549,Gràcia,Monday,February,13,Afternoon,1,0,1,2
3550,Gràcia,Tuesday,February,21,Morning,1,0,1,2
3551,Gràcia,Wednesday,November,8,Afternoon,0,0,0,2
3552,Gràcia,Saturday,July,15,Morning,1,0,1,1
3554,Gràcia,Tuesday,December,5,Afternoon,1,0,1,3
3555,Horta-Guinardó,Saturday,April,22,Afternoon,2,0,2,1
3556,Horta-Guinardó,Monday,January,16,Afternoon,1,0,1,3
3557,Gràcia,Tuesday,June,20,Morning,1,0,1,1
3559,Gràcia,Monday,December,18,Afternoon,1,0,1,1
3560,Gràcia,Monday,June,12,Morning,3,0,3,3
3562,Gràcia,Friday,June,16,Afternoon,1,0,1,2
3563,Gràcia,Friday,December,15,Afternoon,1,0,1,2
3564,Gràcia,Friday,November,10,Afternoon,1,0,1,2
3565,Gràcia,Tuesday,October,10,Morning,1,0,1,2
3566,Gràcia,Sunday,April,9,Afternoon,2,0,2,1
3567,Gràcia,Thursday,December,14,Morning,1,0,1,2
3568,Gràcia,Sunday,November,12,Afternoon,2,0,2,2
3569,Gràcia,Saturday,December,9,Night,1,0,1,2
3570,Gràcia,Friday,July,14,Morning,1,0,1,2
3571,Horta-Guinardó,Wednesday,June,21,Afternoon,1,0,1,1
3572,Horta-Guinardó,Wednesday,January,25,Afternoon,4,0,4,2
3573,Horta-Guinardó,Friday,February,24,Afternoon,1,0,1,2
3574,Horta-Guinardó,Saturday,July,15,Night,0,0,0,1
3575,Horta-Guinardó,Wednesday,May,17,Morning,1,0,1,2
3576,Horta-Guinardó,Friday,September,15,Morning,1,0,1,2
3577,Horta-Guinardó,Friday,September,1,Morning,3,0,3,2
3578,Horta-Guinardó,Tuesday,June,13,Afternoon,1,0,1,2
3579,Horta-Guinardó,Saturday,December,16,Afternoon,3,0,3,2
3580,Horta-Guinardó,Monday,November,27,Morning,1,0,1,2
3581,Horta-Guinardó,Friday,May,5,Afternoon,1,0,1,2
3582,Horta-Guinardó,Friday,March,24,Afternoon,1,0,1,3
3583,Horta-Guinardó,Friday,March,17,Afternoon,2,0,2,3
3584,Horta-Guinardó,Sunday,January,8,Afternoon,1,0,1,2
3585,Horta-Guinardó,Tuesday,June,6,Afternoon,1,0,1,2
3586,Horta-Guinardó,Wednesday,February,22,Morning,2,0,2,1
3587,Horta-Guinardó,Saturday,November,4,Morning,2,0,2,2
3589,Horta-Guinardó,Thursday,March,23,Afternoon,1,0,1,2
3590,Horta-Guinardó,Wednesday,March,22,Morning,1,0,1,2
3591,Horta-Guinardó,Tuesday,May,16,Afternoon,1,0,1,2
3592,Horta-Guinardó,Tuesday,December,5,Morning,2,0,2,2
3593,Horta-Guinardó,Thursday,November,9,Afternoon,1,0,1,1
3594,Horta-Guinardó,Tuesday,November,28,Afternoon,1,0,1,2
3595,Horta-Guinardó,Saturday,October,21,Afternoon,1,0,1,2
3598,Horta-Guinardó,Sunday,May,14,Afternoon,1,0,1,2
3599,Horta-Guinardó,Monday,December,18,Morning,0,0,0,2
3600,Horta-Guinardó,Thursday,February,9,Afternoon,1,0,1,4
3601,Horta-Guinardó,Friday,November,3,Afternoon,1,0,1,3
3602,Horta-Guinardó,Tuesday,January,31,Morning,2,0,2,1
3603,Horta-Guinardó,Thursday,August,17,Afternoon,1,0,1,2
3604,Horta-Guinardó,Wednesday,November,29,Night,0,0,0,2
3605,Horta-Guinardó,Saturday,November,25,Morning,2,0,2,3
3606,Horta-Guinardó,Friday,November,17,Morning,3,0,3,4
3607,Horta-Guinardó,Sunday,June,18,Afternoon,1,0,1,2
3608,Horta-Guinardó,Wednesday,July,26,Afternoon,3,0,3,2
3609,Horta-Guinardó,Friday,September,29,Afternoon,2,0,2,2
3610,Horta-Guinardó,Thursday,December,21,Morning,1,0,1,1
3611,Horta-Guinardó,Wednesday,October,4,Morning,1,0,1,2
3612,Horta-Guinardó,Wednesday,April,5,Morning,1,0,1,2
3613,Horta-Guinardó,Thursday,August,17,Morning,1,0,1,2
3614,Horta-Guinardó,Wednesday,August,30,Morning,2,0,2,2
3615,Horta-Guinardó,Tuesday,November,7,Afternoon,1,0,1,2
3616,Horta-Guinardó,Saturday,July,15,Morning,2,0,2,1
3618,Horta-Guinardó,Tuesday,October,17,Morning,1,0,1,1
3619,Horta-Guinardó,Wednesday,April,19,Morning,0,0,0,1
3620,Horta-Guinardó,Friday,July,28,Afternoon,0,1,1,1
3621,Horta-Guinardó,Monday,May,22,Morning,1,0,1,2
3622,Horta-Guinardó,Thursday,April,27,Afternoon,2,0,2,1
3623,Horta-Guinardó,Tuesday,May,23,Morning,1,0,1,2
3624,Horta-Guinardó,Thursday,December,21,Morning,1,0,1,2
3625,Horta-Guinardó,Wednesday,July,12,Afternoon,1,0,1,2
3626,Horta-Guinardó,Thursday,November,16,Afternoon,4,0,4,3
3627,Horta-Guinardó,Saturday,February,4,Night,0,0,0,4
3628,Horta-Guinardó,Saturday,March,11,Morning,3,0,3,3
3629,Horta-Guinardó,Thursday,August,31,Morning,0,0,0,1
3630,Horta-Guinardó,Wednesday,July,12,Afternoon,1,0,1,1
3631,Horta-Guinardó,Wednesday,December,20,Morning,1,0,1,1
3632,Horta-Guinardó,Friday,March,24,Afternoon,1,0,1,1
3633,Horta-Guinardó,Saturday,May,6,Afternoon,1,0,1,2
3634,Horta-Guinardó,Tuesday,April,11,Afternoon,1,0,1,1
3635,Horta-Guinardó,Monday,March,6,Morning,0,0,1,2
3636,Horta-Guinardó,Thursday,September,14,Morning,0,0,0,1
3637,Horta-Guinardó,Saturday,October,28,Morning,1,0,1,2
3638,Horta-Guinardó,Thursday,October,5,Afternoon,1,0,1,2
3640,Horta-Guinardó,Monday,August,14,Morning,1,0,1,2
3641,Horta-Guinardó,Tuesday,January,31,Afternoon,0,0,1,1
3642,Horta-Guinardó,Monday,August,7,Morning,1,0,1,2
3643,Horta-Guinardó,Thursday,September,7,Afternoon,0,0,0,1
3644,Horta-Guinardó,Wednesday,March,22,Afternoon,1,0,1,1
3645,Horta-Guinardó,Friday,January,20,Morning,1,0,1,2
3646,Horta-Guinardó,Friday,May,26,Morning,1,0,1,1
3647,Horta-Guinardó,Thursday,August,10,Afternoon,1,0,1,2
3649,Horta-Guinardó,Tuesday,February,28,Afternoon,1,0,1,3
3650,Horta-Guinardó,Sunday,November,12,Morning,0,0,0,2
3651,Horta-Guinardó,Saturday,November,18,Afternoon,0,1,1,3
3652,Horta-Guinardó,Thursday,April,13,Morning,0,0,0,1
3653,Nou Barris,Wednesday,August,16,Morning,1,0,1,2
3654,Horta-Guinardó,Monday,September,4,Morning,2,0,2,2
3655,Horta-Guinardó,Friday,July,14,Afternoon,1,0,1,2
3656,Horta-Guinardó,Thursday,September,14,Morning,1,0,1,2
3657,Horta-Guinardó,Tuesday,June,20,Morning,1,0,1,2
3658,Horta-Guinardó,Tuesday,July,18,Night,1,0,1,1
3659,Horta-Guinardó,Tuesday,May,23,Morning,1,0,1,1
3660,Nou Barris,Monday,June,26,Afternoon,1,0,1,2
3661,Nou Barris,Thursday,February,2,Afternoon,1,0,1,1
3662,Nou Barris,Tuesday,March,7,Afternoon,1,0,1,2
3663,Nou Barris,Sunday,September,17,Afternoon,1,0,1,1
3664,Nou Barris,Thursday,April,27,Afternoon,3,0,3,3
3665,Nou Barris,Thursday,May,18,Morning,2,0,2,2
3666,Nou Barris,Thursday,January,12,Morning,1,0,1,3
3667,Nou Barris,Tuesday,April,25,Afternoon,0,0,0,1
3668,Nou Barris,Wednesday,January,4,Morning,2,0,2,2
3669,Nou Barris,Thursday,January,5,Night,0,0,0,1
3670,Nou Barris,Monday,November,27,Morning,1,0,1,2
3671,Nou Barris,Friday,October,6,Morning,1,0,1,1
3673,Nou Barris,Tuesday,August,1,Night,1,0,1,2
3674,Nou Barris,Monday,May,29,Morning,1,0,1,4
3675,Nou Barris,Sunday,March,5,Night,3,0,3,2
3676,Nou Barris,Saturday,December,23,Afternoon,1,0,1,1
3677,Nou Barris,Tuesday,January,17,Morning,2,0,2,2
3678,Nou Barris,Thursday,July,27,Night,2,0,2,1
3679,Nou Barris,Monday,February,13,Afternoon,1,0,1,2
3680,Nou Barris,Wednesday,November,15,Morning,1,0,1,2
3681,Nou Barris,Friday,October,27,Morning,3,0,3,2
3682,Nou Barris,Tuesday,July,18,Morning,1,0,1,2
3683,Nou Barris,Tuesday,May,9,Morning,3,0,3,3
3684,Nou Barris,Tuesday,March,21,Night,1,0,1,1
3685,Nou Barris,Thursday,November,2,Afternoon,3,0,3,4
3686,Nou Barris,Monday,August,7,Morning,0,0,0,2
3687,Nou Barris,Friday,February,17,Night,2,0,2,2
3688,Nou Barris,Tuesday,April,4,Afternoon,1,0,1,2
3689,Nou Barris,Wednesday,February,8,Afternoon,1,0,1,3
3690,Nou Barris,Tuesday,January,3,Morning,1,0,1,1
3691,Nou Barris,Thursday,November,16,Morning,2,0,2,2
3692,Nou Barris,Tuesday,March,7,Morning,1,0,1,1
3693,Nou Barris,Tuesday,August,8,Afternoon,1,0,1,3
3694,Nou Barris,Friday,July,28,Afternoon,2,0,2,2
3695,Nou Barris,Friday,February,17,Morning,2,0,2,3
3696,Nou Barris,Saturday,October,21,Morning,0,0,0,1
3697,Nou Barris,Thursday,November,2,Afternoon,2,0,2,1
3698,Nou Barris,Monday,October,9,Morning,1,0,1,1
3699,Nou Barris,Wednesday,February,1,Morning,1,0,1,2
3700,Nou Barris,Sunday,August,27,Afternoon,2,0,2,2
3701,Nou Barris,Monday,August,21,Afternoon,4,0,4,2
3702,Nou Barris,Monday,March,27,Afternoon,1,0,1,1
3703,Nou Barris,Wednesday,February,1,Afternoon,2,0,2,2
3704,Nou Barris,Monday,August,14,Afternoon,0,0,0,1
3706,Nou Barris,Sunday,June,18,Afternoon,1,0,1,2
3707,Nou Barris,Sunday,August,6,Morning,1,0,1,1
3708,Nou Barris,Thursday,June,15,Morning,1,0,1,2
3709,Nou Barris,Sunday,December,17,Afternoon,1,0,1,2
3710,Nou Barris,Sunday,July,2,Morning,0,0,0,3
3711,Nou Barris,Sunday,August,27,Morning,1,0,1,3
3712,Nou Barris,Monday,May,29,Afternoon,1,0,1,2
3713,Nou Barris,Monday,September,18,Afternoon,1,0,1,2
3714,Nou Barris,Tuesday,March,28,Afternoon,0,0,0,2
3715,Nou Barris,Saturday,July,15,Morning,1,0,1,1
3716,Nou Barris,Thursday,May,4,Afternoon,0,0,0,1
3717,Nou Barris,Tuesday,November,21,Morning,1,0,1,2
3718,Nou Barris,Thursday,February,23,Morning,1,0,1,2
3719,Nou Barris,Monday,December,4,Afternoon,1,0,1,2
3720,Nou Barris,Friday,November,17,Afternoon,1,0,1,1
3723,Nou Barris,Friday,February,24,Afternoon,1,0,1,2
3724,Nou Barris,Thursday,April,20,Morning,1,0,1,1
3725,Nou Barris,Sunday,May,28,Morning,1,0,1,1
3726,Nou Barris,Saturday,November,25,Afternoon,2,0,2,2
3727,Nou Barris,Wednesday,September,20,Morning,1,0,1,2
3728,Nou Barris,Wednesday,November,15,Morning,1,0,1,2
3729,Nou Barris,Wednesday,November,15,Afternoon,1,0,1,2
3731,Nou Barris,Tuesday,August,8,Morning,3,0,3,2
3732,Nou Barris,Monday,May,22,Morning,0,1,1,2
3733,Sant Andreu,Sunday,July,9,Afternoon,0,0,0,1
3734,Sant Andreu,Friday,July,14,Morning,1,0,1,2
3735,Sant Andreu,Tuesday,February,28,Night,1,0,1,2
3736,Sant Andreu,Wednesday,November,29,Morning,1,0,1,2
3737,Sant Andreu,Saturday,September,30,Afternoon,1,0,1,1
3738,Sant Andreu,Saturday,April,8,Afternoon,3,0,3,2
3739,Sant Andreu,Thursday,December,28,Afternoon,1,0,1,2
3740,Sant Andreu,Wednesday,June,14,Afternoon,1,0,1,2
3741,Sant Andreu,Wednesday,April,19,Morning,1,0,1,2
3742,Sant Andreu,Thursday,July,20,Afternoon,1,0,1,1
3743,Sant Andreu,Monday,May,8,Afternoon,0,0,0,1
3744,Sant Andreu,Thursday,November,30,Afternoon,1,0,1,2
3745,Sant Andreu,Friday,January,13,Afternoon,1,0,1,2
3746,Sant Andreu,Friday,September,29,Night,1,0,1,2
3747,Sant Andreu,Wednesday,August,9,Morning,1,0,1,2
3748,Sant Andreu,Wednesday,April,5,Morning,1,0,1,1
3749,Sant Andreu,Tuesday,November,14,Afternoon,1,0,1,2
3750,Sant Andreu,Saturday,November,4,Afternoon,2,0,2,2
3752,Sant Andreu,Saturday,October,21,Morning,1,0,1,2
3753,Sant Andreu,Friday,June,30,Afternoon,0,0,0,2
3754,Sant Andreu,Monday,August,14,Morning,1,0,1,2
3755,Sant Andreu,Monday,March,20,Afternoon,1,0,1,2
3756,Sant Andreu,Saturday,November,18,Afternoon,1,0,1,2
3758,Sant Andreu,Friday,January,27,Morning,0,0,0,2
3759,Sant Andreu,Tuesday,June,20,Morning,1,0,1,2
3760,Sant Andreu,Tuesday,October,31,Night,0,0,0,2
3761,Sant Andreu,Wednesday,September,20,Afternoon,1,0,1,2
3762,Sant Andreu,Wednesday,October,25,Morning,1,0,1,2
3763,Sant Andreu,Monday,December,4,Afternoon,1,0,1,2
3764,Sant Andreu,Saturday,June,10,Morning,1,0,1,2
3765,Sant Andreu,Thursday,March,30,Afternoon,0,0,0,1
3766,Sant Andreu,Friday,March,24,Morning,1,0,1,3
3767,Sant Andreu,Tuesday,September,12,Morning,1,0,1,3
3768,Sant Andreu,Monday,July,17,Afternoon,1,0,1,2
3769,Sant Andreu,Thursday,March,23,Afternoon,1,0,1,2
3770,Sant Andreu,Tuesday,September,5,Afternoon,1,0,1,1
3771,Sant Andreu,Wednesday,April,12,Morning,2,0,2,3
3773,Sant Andreu,Tuesday,October,10,Morning,2,0,2,2
3774,Sant Andreu,Thursday,April,27,Morning,2,0,2,4
3775,Sant Andreu,Thursday,May,11,Morning,1,0,1,2
3776,Sant Andreu,Monday,June,12,Afternoon,1,0,1,3
3777,Sant Andreu,Friday,February,17,Morning,1,0,1,2
3778,Sant Andreu,Sunday,June,11,Night,1,0,1,2
3779,Sant Andreu,Friday,February,17,Afternoon,1,0,1,2
3780,Sant Andreu,Tuesday,February,7,Morning,1,0,1,2
3781,Sant Andreu,Sunday,November,12,Morning,0,1,1,2
3782,Sant Andreu,Thursday,August,17,Afternoon,0,0,0,1
3784,Sant Andreu,Friday,November,3,Afternoon,2,0,2,2
3785,Sant Andreu,Tuesday,January,31,Morning,1,0,1,1
3786,Sant Andreu,Wednesday,May,17,Afternoon,0,0,0,1
3787,Sant Andreu,Thursday,September,7,Morning,1,0,1,2
3788,Sant Andreu,Monday,March,27,Morning,1,0,1,2
3789,Sant Andreu,Monday,April,3,Afternoon,1,0,1,1
3790,Sant Andreu,Friday,May,5,Morning,2,0,2,2
3791,Sant Andreu,Monday,June,19,Morning,1,0,1,2
3792,Sant Andreu,Saturday,February,18,Afternoon,4,0,4,3
3793,Sant Andreu,Friday,October,13,Afternoon,2,0,2,2
3794,Sant Andreu,Friday,January,13,Afternoon,1,0,1,1
3797,Unknown,Thursday,June,8,Morning,1,0,1,1
3798,Sant Martí,Friday,August,25,Morning,1,0,1,2
3800,Sant Martí,Wednesday,October,18,Morning,1,0,1,2
3801,Sant Martí,Thursday,November,30,Morning,1,0,1,2
3802,Sant Martí,Wednesday,February,15,Afternoon,1,0,1,2
3804,Sant Martí,Saturday,December,30,Afternoon,1,0,1,3
3805,Sant Martí,Wednesday,May,31,Morning,0,0,0,4
3806,Sant Martí,Sunday,October,8,Morning,4,0,4,2
3807,Sant Martí,Tuesday,January,24,Morning,1,0,1,2
3808,Sant Martí,Friday,March,17,Morning,1,0,1,2
3809,Sant Martí,Monday,February,13,Afternoon,1,0,1,2
3810,Sant Martí,Thursday,June,1,Afternoon,3,0,3,2
3811,Sant Martí,Tuesday,July,11,Afternoon,1,0,1,1
3812,Sant Martí,Thursday,November,23,Morning,1,0,1,2
3813,Sant Martí,Saturday,November,25,Afternoon,1,0,1,2
3814,Sant Martí,Wednesday,April,5,Morning,1,0,1,2
3815,Sant Martí,Monday,July,10,Morning,1,0,1,2
3817,Sant Martí,Tuesday,November,21,Morning,1,0,1,1
3818,Sant Martí,Wednesday,August,2,Morning,2,0,2,2
3819,Sant Martí,Saturday,January,14,Afternoon,0,0,0,2
3820,Sant Martí,Wednesday,October,11,Morning,1,0,1,2
3821,Sant Martí,Saturday,September,2,Afternoon,2,0,2,1
3822,Sant Martí,Friday,September,29,Afternoon,1,0,1,3
3824,Sant Martí,Saturday,July,29,Afternoon,1,0,1,2
3825,Sant Martí,Friday,May,5,Morning,1,0,1,1
3826,Sant Martí,Monday,November,13,Afternoon,1,0,1,3
3827,Sant Martí,Sunday,July,23,Afternoon,1,0,1,2
3828,Sant Martí,Sunday,August,13,Afternoon,1,0,1,3
3829,Sant Martí,Thursday,February,23,Afternoon,1,0,1,2
3831,Sant Martí,Thursday,February,23,Morning,2,0,2,3
3833,Sant Martí,Saturday,May,13,Morning,1,0,1,2
3834,Sant Martí,Thursday,April,6,Morning,1,0,1,2
3835,Sant Martí,Sunday,July,9,Night,0,1,1,2
3836,Sant Martí,Wednesday,March,15,Afternoon,2,0,2,2
3837,Sant Martí,Monday,March,20,Morning,2,0,2,2
3838,Sant Martí,Thursday,August,10,Morning,1,0,1,2
3839,Sant Martí,Friday,October,27,Morning,1,0,1,2
3840,Sant Martí,Thursday,October,26,Afternoon,2,0,2,2
3841,Sant Martí,Friday,April,21,Afternoon,1,0,1,3
3842,Sant Martí,Monday,October,23,Morning,1,0,1,2
3843,Sant Martí,Thursday,December,14,Afternoon,1,0,1,2
3844,Sant Martí,Thursday,April,13,Afternoon,2,0,2,2
3845,Sant Martí,Sunday,July,2,Morning,0,0,0,2
3846,Sant Martí,Tuesday,July,4,Morning,1,0,1,2
3847,Sant Martí,Saturday,May,6,Night,2,1,3,2
3848,Sant Martí,Wednesday,March,22,Morning,2,0,2,3
3849,Sant Martí,Monday,September,18,Morning,1,0,1,2
3850,Sant Martí,Sunday,August,6,Night,2,0,2,3
3851,Sant Martí,Friday,November,17,Afternoon,3,0,3,2
3852,Sant Martí,Sunday,February,19,Afternoon,2,0,2,1
3853,Sant Martí,Tuesday,May,9,Afternoon,1,0,1,2
3854,Sant Martí,Tuesday,June,6,Afternoon,1,0,1,1
3855,Sant Martí,Sunday,June,18,Night,3,0,3,2
3857,Sant Martí,Monday,January,23,Morning,1,0,1,2
3858,Sant Martí,Tuesday,June,20,Morning,2,0,2,4
3859,Sant Martí,Friday,November,10,Morning,1,0,1,2
3860,Sant Martí,Tuesday,October,24,Afternoon,1,0,1,1
3862,Sant Martí,Saturday,July,22,Night,1,0,1,1
3863,Sant Martí,Thursday,March,9,Morning,1,0,1,1
3864,Sant Martí,Friday,November,3,Morning,1,0,1,1
3865,Sant Martí,Monday,September,4,Afternoon,1,0,1,2
3866,Sant Martí,Wednesday,October,25,Afternoon,1,0,1,2
3867,Sant Martí,Saturday,February,4,Morning,1,0,1,3
3868,Sant Martí,Sunday,April,9,Afternoon,2,0,2,2
3869,Sant Martí,Monday,January,16,Afternoon,3,0,3,2
3870,Sant Martí,Tuesday,January,10,Afternoon,1,0,1,2
3871,Sant Martí,Friday,January,20,Morning,1,0,1,1
3872,Sant Martí,Tuesday,July,11,Afternoon,1,0,1,2
3873,Sant Martí,Tuesday,February,28,Afternoon,4,0,4,2
3874,Sant Martí,Sunday,January,22,Morning,0,0,0,2
3875,Sant Martí,Friday,June,9,Morning,1,0,1,1
3876,Sant Martí,Tuesday,June,6,Afternoon,1,0,1,1
3877,Sant Martí,Wednesday,October,25,Afternoon,1,0,1,2
3878,Sant Martí,Thursday,April,20,Morning,1,0,1,2
3879,Sant Martí,Thursday,March,30,Morning,1,0,1,2
3880,Sant Martí,Monday,May,22,Morning,1,0,1,2
3881,Sant Martí,Tuesday,May,30,Morning,1,0,1,2
3882,Sant Martí,Monday,January,23,Morning,1,0,1,1
3883,Sant Martí,Wednesday,February,8,Afternoon,1,0,1,2
3884,Sant Martí,Thursday,April,13,Afternoon,0,0,0,2
3885,Sant Martí,Thursday,June,15,Afternoon,1,0,1,2
3886,Sant Martí,Sunday,July,9,Afternoon,3,0,3,2
3887,Sant Martí,Thursday,September,7,Night,2,0,2,2
3888,Sant Martí,Saturday,May,13,Morning,1,0,1,2
3889,Sant Martí,Wednesday,March,8,Afternoon,1,0,1,2
3890,Sant Martí,Thursday,December,28,Morning,1,0,1,2
3891,Sant Martí,Monday,May,15,Night,1,0,1,2
3892,Sant Martí,Monday,November,6,Afternoon,0,1,1,2
3893,Sant Martí,Thursday,May,25,Morning,1,0,1,2
3894,Sant Martí,Wednesday,July,12,Morning,0,0,0,2
3895,Sant Martí,Tuesday,May,23,Afternoon,1,0,1,2
3896,Sant Martí,Saturday,July,22,Afternoon,3,0,3,2
3897,Sant Martí,Thursday,June,29,Afternoon,1,0,1,2
3898,Sant Martí,Tuesday,April,4,Morning,1,0,1,2
3899,Sant Martí,Friday,July,28,Afternoon,2,0,2,3
3900,Sant Martí,Friday,February,10,Afternoon,1,0,1,3
3901,Sant Martí,Thursday,December,21,Morning,1,0,1,2
3902,Sant Martí,Friday,March,31,Afternoon,1,0,1,2
3903,Sant Martí,Friday,September,15,Afternoon,1,0,1,2
3904,Sant Martí,Tuesday,August,1,Afternoon,4,0,4,2
3905,Sant Martí,Wednesday,August,2,Afternoon,1,0,1,2
3906,Sant Martí,Saturday,March,25,Afternoon,2,0,2,2
3907,Sant Martí,Wednesday,February,22,Morning,1,0,1,2
3909,Sant Martí,Tuesday,September,12,Afternoon,3,0,3,4
3910,Sant Martí,Friday,December,1,Morning,2,0,2,2
3911,Sant Martí,Monday,July,24,Morning,1,0,1,2
3912,Sant Martí,Wednesday,June,28,Afternoon,1,0,1,3
3913,Sant Martí,Wednesday,July,5,Night,2,0,2,2
3914,Sant Martí,Monday,January,9,Morning,1,0,1,2
3915,Sant Martí,Thursday,May,4,Morning,1,0,1,2
3916,Sant Martí,Wednesday,August,2,Morning,1,0,1,2
3917,Sant Martí,Tuesday,July,4,Morning,1,0,1,1
3918,Sant Martí,Monday,July,17,Afternoon,1,0,1,2
3919,Sant Martí,Monday,August,7,Afternoon,1,0,1,2
3920,Sant Martí,Wednesday,March,1,Afternoon,1,0,1,2
3921,Sant Martí,Thursday,July,6,Afternoon,1,0,1,2
3923,Sant Martí,Tuesday,December,12,Morning,1,0,1,3
3924,Sant Martí,Thursday,August,3,Morning,2,0,2,5
3925,Sant Martí,Friday,February,24,Morning,1,0,1,2
3926,Sant Martí,Tuesday,October,10,Morning,2,0,2,2
3927,Sant Martí,Monday,April,24,Morning,1,0,1,2
3928,Sant Martí,Sunday,February,12,Afternoon,1,0,1,2
3929,Sant Martí,Tuesday,November,28,Morning,1,0,1,1
3930,Sant Martí,Sunday,February,19,Night,1,0,1,3
3931,Sant Martí,Tuesday,January,17,Morning,0,0,0,1
3932,Sant Martí,Wednesday,July,26,Afternoon,2,0,2,2
3933,Sant Martí,Thursday,September,7,Afternoon,4,0,4,2
3935,Sant Martí,Tuesday,April,25,Afternoon,1,0,1,1
3936,Sant Martí,Tuesday,January,31,Morning,1,0,1,1
3937,Sant Martí,Sunday,November,12,Morning,1,0,1,2
3938,Sant Martí,Friday,February,24,Morning,1,0,1,2
3939,Sant Martí,Wednesday,August,30,Morning,1,0,1,2
3940,Sant Martí,Friday,March,24,Afternoon,1,0,1,2
3941,Sant Martí,Tuesday,December,19,Morning,1,0,1,2
3942,Sant Martí,Wednesday,May,17,Afternoon,1,0,1,2
3943,Sant Martí,Thursday,October,5,Afternoon,1,0,1,1
3945,Sant Martí,Monday,October,16,Afternoon,2,0,2,2
3946,Sant Martí,Thursday,January,5,Night,2,0,2,2
3947,Sant Martí,Thursday,March,23,Afternoon,1,0,1,3
3948,Sant Martí,Friday,October,13,Afternoon,2,0,2,3
3949,Sant Martí,Thursday,January,12,Morning,1,0,1,2
3950,Sant Martí,Monday,December,18,Morning,1,0,1,1
3951,Sant Martí,Thursday,August,17,Night,1,0,1,2
3952,Sant Martí,Wednesday,October,18,Afternoon,1,0,1,2
3953,Sant Martí,Saturday,September,16,Afternoon,1,0,1,2
3954,Sant Martí,Thursday,June,15,Morning,1,0,1,3
3955,Sant Martí,Friday,November,24,Morning,4,0,4,2
3956,Sant Martí,Wednesday,November,22,Morning,2,0,2,4
3957,Sant Martí,Wednesday,November,15,Afternoon,1,0,1,3
3959,Sant Martí,Saturday,March,25,Night,0,0,0,2
3960,Sant Martí,Tuesday,February,21,Afternoon,2,0,2,2
3961,Sant Martí,Wednesday,February,8,Afternoon,1,0,1,2
3962,Sant Martí,Saturday,January,28,Morning,0,0,0,1
3963,Sant Martí,Thursday,May,11,Morning,2,0,2,2
3964,Sant Martí,Saturday,August,5,Afternoon,2,0,2,3
3965,Ciutat Vella,Tuesday,July,4,Afternoon,1,0,1,2
3966,Ciutat Vella,Wednesday,May,3,Night,0,1,1,2
3967,Ciutat Vella,Tuesday,September,26,Afternoon,1,0,1,2
3968,Ciutat Vella,Wednesday,April,12,Morning,1,0,1,3
