Mes;Nom mes;Any;Regió Policial (RP);Àrea Bàsica Policial (ABP);Títol Codi Penal;Tipus de fet;Coneguts;Resolts;Detencions
3;març;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;8;4;
3;març;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;80;9;
3;març;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;104;11;2
3;març;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Extorsió;2;1;
3;març;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;203;42;6
3;març;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;21;14;
3;març;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;3;3;3
3;març;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;93;24;16
3;març;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;97;3;4
3;març;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;22;11;6
3;març;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;4;2;1
3;març;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Usurpació;1;2;
3;març;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;5;9;
3;març;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;1;;
3;març;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra la llibertat;Amenaces;11;10;6
3;març;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra la llibertat;Coaccions;3;3;
3;març;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;4;5;3
3;març;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;1;1;1
3;març;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra l'Administració de justícia;Trencament de condemna;3;3;2
3;març;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra les relacions familiars;Contra els drets i deures familiars;5;5;
3;març;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra l'ordre públic;Desordres públics;;;1
3;març;2020;RP Girona;ABP Gironès - Pla de l'Estany;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;22;20;20
3;març;2020;RP Girona;ABP Gironès - Pla de l'Estany;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;5;5;6
3;març;2020;RP Girona;ABP Ripollès;De les lesions;Lesions;9;8;
3;març;2020;RP Girona;ABP Ripollès;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;1;1;1
3;març;2020;RP Girona;ABP Ripollès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;8;2;
3;març;2020;RP Girona;ABP Ripollès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;3;2;
3;març;2020;RP Girona;ABP Ripollès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;5;2;1
3;març;2020;RP Girona;ABP Ripollès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;1;;
3;març;2020;RP Girona;ABP Ripollès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;1;;
3;març;2020;RP Girona;ABP Ripollès;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;1;1;
3;març;2020;RP Girona;ABP Ripollès;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;1;1;
3;març;2020;RP Girona;ABP Ripollès;Delictes contra la llibertat;Amenaces;1;1;
3;març;2020;RP Girona;ABP Ripollès;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;1;1;1
3;març;2020;RP Girona;ABP Ripollès;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;1;2;1
3;març;2020;RP Girona;ABP Ripollès;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;1;1;1
3;març;2020;RP Girona;ABP Selva Interior;De les falsedats;Falsedats documentals;5;2;1
3;març;2020;RP Girona;ABP Selva Interior;De les lesions;Lesions;4;9;1
3;març;2020;RP Girona;ABP Selva Interior;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;9;10;1
3;març;2020;RP Girona;ABP Selva Interior;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;2;2;
3;març;2020;RP Girona;ABP Selva Interior;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;41;5;
3;març;2020;RP Girona;ABP Selva Interior;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;31;3;
3;març;2020;RP Girona;ABP Selva Interior;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;38;5;
3;març;2020;RP Girona;ABP Selva Interior;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;33;25;
3;març;2020;RP Girona;ABP Selva Interior;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;46;8;
3;març;2020;RP Girona;ABP Selva Interior;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;17;1;1
3;març;2020;RP Girona;ABP Selva Interior;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;1;2;
3;març;2020;RP Girona;ABP Selva Interior;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;8;3;
3;març;2020;RP Girona;ABP Selva Interior;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;16;;
3;març;2020;RP Girona;ABP Selva Interior;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;1;1;
3;març;2020;RP Girona;ABP Selva Interior;Delictes contra la llibertat;Amenaces;10;13;3
3;març;2020;RP Girona;ABP Selva Interior;Delictes contra la llibertat;Coaccions;3;4;
3;març;2020;RP Girona;ABP Selva Interior;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;3;3;1
3;març;2020;RP Girona;ABP Selva Interior;Delictes contra la llibertat i la indemnitat sexuals;Relatius a la prostitució;1;;
3;març;2020;RP Girona;ABP Selva Interior;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;1;;
3;març;2020;RP Girona;ABP Selva Interior;Delictes contra l'Administració de justícia;Trencament de condemna;5;5;2
3;març;2020;RP Girona;ABP Selva Interior;Delictes contra les relacions familiars;Contra els drets i deures familiars;2;3;
3;març;2020;RP Girona;ABP Selva Interior;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;3;2;2
3;març;2020;RP Girona;ABP Selva Interior;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;7;5;8
3;març;2020;RP Girona;ABP Selva Interior;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Contra els recursos naturals i el medi ambient;1;;
3;març;2020;RP Girona;ABP Selva Interior;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Protecció de la flora, fauna i animals domèstics;2;;
3;març;2020;RP Girona;ABP Selva Litoral;De les falsedats;Falsedats documentals;4;2;1
3;març;2020;RP Girona;ABP Selva Litoral;De les falsedats;Falsificació de moneda i efectes timbrats;1;1;1
3;març;2020;RP Girona;ABP Selva Litoral;De les lesions;Lesions;27;26;11
3;març;2020;RP Girona;ABP Selva Litoral;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;1;;1
3;març;2020;RP Girona;ABP Selva Litoral;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;5;2;
3;març;2020;RP Girona;ABP Selva Litoral;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;37;7;1
3;març;2020;RP Girona;ABP Selva Litoral;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;26;5;
3;març;2020;RP Girona;ABP Selva Litoral;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;39;5;1
3;març;2020;RP Girona;ABP Selva Litoral;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;5;4;
3;març;2020;RP Girona;ABP Selva Litoral;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;39;10;3
3;març;2020;RP Girona;ABP Selva Litoral;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;17;1;
3;març;2020;RP Girona;ABP Selva Litoral;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;10;7;5
3;març;2020;RP Girona;ABP Selva Litoral;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;5;3;
3;març;2020;RP Girona;ABP Selva Litoral;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;1;2;
3;març;2020;RP Girona;ABP Selva Litoral;Delictes contra la llibertat;Amenaces;6;8;
3;març;2020;RP Girona;ABP Selva Litoral;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;2;2;2
3;març;2020;RP Girona;ABP Selva Litoral;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;1;1;
3;març;2020;RP Girona;ABP Selva Litoral;Delictes contra l'Administració de justícia;Trencament de condemna;2;2;
3;març;2020;RP Girona;ABP Selva Litoral;Delictes contra l'Administració de justícia;Fals testimoni;1;1;
3;març;2020;RP Girona;ABP Selva Litoral;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;8;8;8
3;març;2020;RP Girona;ABP Selva Litoral;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;4;5;5
3;març;2020;RP Girona;ABP Selva Litoral;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Protecció de la flora, fauna i animals domèstics;;1;
3;març;2020;RP Metropolitana Barcelona;ABP Barcelona;De les lesions;Lesions;2;1;
3;març;2020;RP Metropolitana Barcelona;ABP Barcelona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;2;;
3;març;2020;RP Metropolitana Barcelona;ABP Barcelona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;2;1;
3;març;2020;RP Metropolitana Barcelona;ABP Barcelona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;41;2;7
3;març;2020;RP Metropolitana Barcelona;ABP Barcelona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;1;;
3;març;2020;RP Metropolitana Barcelona;ABP Barcelona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;;;1
3;març;2020;RP Metropolitana Barcelona;ABP Barcelona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;2;;
3;març;2020;RP Metropolitana Barcelona;ABP Barcelona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;11;;1
3;març;2020;RP Metropolitana Barcelona;ABP Barcelona;Delictes contra la Constitució;Reunió, manifestació il·lícita;;1;
3;març;2020;RP Metropolitana Barcelona;ABP Barcelona;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;1;;
3;març;2020;RP Metropolitana Barcelona;ABP Barcelona;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;1;;1
3;març;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;De l’homicidi i les seves formes;Homicidi temptativa;2;2;2
3;març;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;De les falsedats;Falsedats documentals;2;3;
3;març;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;De les lesions;Lesions;55;52;16
3;març;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;138;140;5
3;març;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;67;13;
3;març;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;64;17;2
3;març;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Extorsió;;1;
3;març;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;979;332;67
3;març;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;17;20;
3;març;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;5;6;13
3;març;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;58;12;7
3;març;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;46;5;9
3;març;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;157;50;77
3;març;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;4;4;2
3;març;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Usurpació;1;1;
3;març;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra la Constitució;Contra exercici drets fonamentals i llibertats públiques;1;;
3;març;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;2;1;
3;març;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;4;4;
3;març;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra la llibertat;Amenaces;24;23;11
3;març;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra la llibertat;Coaccions;7;9;
3;març;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;2;3;2
3;març;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;1;;
3;març;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra l'Administració de justícia;Trencament de condemna;12;11;9
3;març;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;77;80;43
3;març;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Dels delictes contra els drets dels treballadors;Contra els drets dels treballadors;1;1;
3;març;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;43;49;35
3;març;2020;RP Metropolitana Barcelona;ABP Eixample;De l’homicidi i les seves formes;Homicidi consumat;1;;1
3;març;2020;RP Metropolitana Barcelona;ABP Eixample;De l’homicidi i les seves formes;Homicidi temptativa;1;1;1
3;març;2020;RP Metropolitana Barcelona;ABP Eixample;De les falsedats;De la usurpació de l'estat civil;2;;
3;març;2020;RP Metropolitana Barcelona;ABP Eixample;De les falsedats;Falsedats documentals;14;14;6
3;març;2020;RP Metropolitana Barcelona;ABP Eixample;De les falsedats;Falsificació de moneda i efectes timbrats;1;;
3;març;2020;RP Metropolitana Barcelona;ABP Eixample;De les falsedats;Usurpació de funcions públiques i intrusisme;2;;
3;març;2020;RP Metropolitana Barcelona;ABP Eixample;De les lesions;Lesions;69;58;18
3;març;2020;RP Metropolitana Barcelona;ABP Eixample;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;75;67;2
3;març;2020;RP Metropolitana Barcelona;ABP Eixample;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;120;18;5
3;març;2020;RP Metropolitana Barcelona;ABP Eixample;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;164;37;6
3;març;2020;RP Metropolitana Barcelona;ABP Eixample;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;1140;200;51
3;març;2020;RP Metropolitana Barcelona;ABP Eixample;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;15;14;
